Significant	-Log(P-value)	Difference	PG.ProteinGroups	PG.Genes	Symbol color	Symbol type	Symbol size	Show label	[1] 20251021_MM_Astral1_IO8_TE_TH106_50SPD_THIDTC_004_mz8_IT14_37black_1000pg_01.raw.PG.Quantity	[2] 20251021_MM_Astral1_IO8_TE_TH106_50SPD_THIDTC_004_mz8_IT14_37black_1000pg_02.raw.PG.Quantity	[3] 20251021_MM_Astral1_IO8_TE_TH106_50SPD_THIDTC_004_mz8_IT14_37black_1000pg_03.raw.PG.Quantity	[4] 20251021_MM_Astral1_IO8_TE_TH106_50SPD_THIDTC_004_mz8_IT14_37black_1000pg_04.raw.PG.Quantity	[5] 20251021_MM_Astral1_IO8_TE_TH106_50SPD_THIDTC_004_mz8_IT14_dYback_1000pg_02.raw.PG.Quantity	[6] 20251021_MM_Astral1_IO8_TE_TH106_50SPD_THIDTC_004_mz8_IT14_dYblack_1000pg_01.raw.PG.Quantity	[7] 20251021_MM_Astral1_IO8_TE_TH106_50SPD_THIDTC_004_mz8_IT14_dYblack_1000pg_03.raw.PG.Quantity	[8] 20251021_MM_Astral1_IO8_TE_TH106_50SPD_THIDTC_004_mz8_IT14_dYblack_1000pg_04.raw.PG.Quantity	[9] 20251021_MM_Astral1_IO8_TE_TH106_50SPD_THIDTC_004_mz20_IT40_37black_200pg_01.raw.PG.Quantity	[10] 20251021_MM_Astral1_IO8_TE_TH106_50SPD_THIDTC_004_mz20_IT40_37black_200pg_02.raw.PG.Quantity	[11] 20251021_MM_Astral1_IO8_TE_TH106_50SPD_THIDTC_004_mz20_IT40_37black_200pg_03.raw.PG.Quantity	[12] 20251021_MM_Astral1_IO8_TE_TH106_50SPD_THIDTC_004_mz20_IT40_37black_200pg_04.raw.PG.Quantity	[13] 20251021_MM_Astral1_IO8_TE_TH106_50SPD_THIDTC_004_mz20_IT40_dYback_200pg_02.raw.PG.Quantity	[14] 20251021_MM_Astral1_IO8_TE_TH106_50SPD_THIDTC_004_mz20_IT40_dYblack_200pg_01.raw.PG.Quantity	[15] 20251021_MM_Astral1_IO8_TE_TH106_50SPD_THIDTC_004_mz20_IT40_dYblack_200pg_03.raw.PG.Quantity	[16] 20251021_MM_Astral1_IO8_TE_TH106_50SPD_THIDTC_004_mz20_IT40_dYblack_200pg_04.raw.PG.Quantity	[17] 20251021_MM_Astral1_IO8_TE_TH106_50SPD_THIDTC_004_mz20_IT60_37black_1pg_01.raw.PG.Quantity	[18] 20251021_MM_Astral1_IO8_TE_TH106_50SPD_THIDTC_004_mz20_IT60_37black_1pg_02.raw.PG.Quantity	[19] 20251021_MM_Astral1_IO8_TE_TH106_50SPD_THIDTC_004_mz20_IT60_37black_1pg_03.raw.PG.Quantity	[20] 20251021_MM_Astral1_IO8_TE_TH106_50SPD_THIDTC_004_mz20_IT60_37black_1pg_04.raw.PG.Quantity	[21] 20251021_MM_Astral1_IO8_TE_TH106_50SPD_THIDTC_004_mz20_IT60_37black_5pg_01.raw.PG.Quantity	[22] 20251021_MM_Astral1_IO8_TE_TH106_50SPD_THIDTC_004_mz20_IT60_37black_5pg_02.raw.PG.Quantity	[23] 20251021_MM_Astral1_IO8_TE_TH106_50SPD_THIDTC_004_mz20_IT60_37black_5pg_03.raw.PG.Quantity	[24] 20251021_MM_Astral1_IO8_TE_TH106_50SPD_THIDTC_004_mz20_IT60_37black_5pg_04.raw.PG.Quantity	[25] 20251021_MM_Astral1_IO8_TE_TH106_50SPD_THIDTC_004_mz20_IT60_37black_10pg_01.raw.PG.Quantity	[26] 20251021_MM_Astral1_IO8_TE_TH106_50SPD_THIDTC_004_mz20_IT60_37black_10pg_02.raw.PG.Quantity	[27] 20251021_MM_Astral1_IO8_TE_TH106_50SPD_THIDTC_004_mz20_IT60_37black_10pg_03.raw.PG.Quantity	[28] 20251021_MM_Astral1_IO8_TE_TH106_50SPD_THIDTC_004_mz20_IT60_37black_10pg_04.raw.PG.Quantity	[29] 20251021_MM_Astral1_IO8_TE_TH106_50SPD_THIDTC_004_mz20_IT60_37black_50pg_01.raw.PG.Quantity	[30] 20251021_MM_Astral1_IO8_TE_TH106_50SPD_THIDTC_004_mz20_IT60_37black_50pg_02.raw.PG.Quantity	[31] 20251021_MM_Astral1_IO8_TE_TH106_50SPD_THIDTC_004_mz20_IT60_37black_50pg_03.raw.PG.Quantity	[32] 20251021_MM_Astral1_IO8_TE_TH106_50SPD_THIDTC_004_mz20_IT60_37black_50pg_04.raw.PG.Quantity	[33] 20251021_MM_Astral1_IO8_TE_TH106_50SPD_THIDTC_004_mz20_IT60_dYback_1pg_02.raw.PG.Quantity	[34] 20251021_MM_Astral1_IO8_TE_TH106_50SPD_THIDTC_004_mz20_IT60_dYback_5pg_02.raw.PG.Quantity	[35] 20251021_MM_Astral1_IO8_TE_TH106_50SPD_THIDTC_004_mz20_IT60_dYback_10pg_02.raw.PG.Quantity	[36] 20251021_MM_Astral1_IO8_TE_TH106_50SPD_THIDTC_004_mz20_IT60_dYback_50pg_02.raw.PG.Quantity	[37] 20251021_MM_Astral1_IO8_TE_TH106_50SPD_THIDTC_004_mz20_IT60_dYblack_1pg_01.raw.PG.Quantity	[38] 20251021_MM_Astral1_IO8_TE_TH106_50SPD_THIDTC_004_mz20_IT60_dYblack_1pg_03.raw.PG.Quantity	[39] 20251021_MM_Astral1_IO8_TE_TH106_50SPD_THIDTC_004_mz20_IT60_dYblack_1pg_04.raw.PG.Quantity	[40] 20251021_MM_Astral1_IO8_TE_TH106_50SPD_THIDTC_004_mz20_IT60_dYblack_5pg_01.raw.PG.Quantity	[41] 20251021_MM_Astral1_IO8_TE_TH106_50SPD_THIDTC_004_mz20_IT60_dYblack_5pg_03.raw.PG.Quantity	[42] 20251021_MM_Astral1_IO8_TE_TH106_50SPD_THIDTC_004_mz20_IT60_dYblack_5pg_04.raw.PG.Quantity	[43] 20251021_MM_Astral1_IO8_TE_TH106_50SPD_THIDTC_004_mz20_IT60_dYblack_10pg_01.raw.PG.Quantity	[44] 20251021_MM_Astral1_IO8_TE_TH106_50SPD_THIDTC_004_mz20_IT60_dYblack_10pg_03.raw.PG.Quantity	[45] 20251021_MM_Astral1_IO8_TE_TH106_50SPD_THIDTC_004_mz20_IT60_dYblack_10pg_04.raw.PG.Quantity	[46] 20251021_MM_Astral1_IO8_TE_TH106_50SPD_THIDTC_004_mz20_IT60_dYblack_50pg_01.raw.PG.Quantity	[47] 20251021_MM_Astral1_IO8_TE_TH106_50SPD_THIDTC_004_mz20_IT60_dYblack_50pg_03.raw.PG.Quantity	[48] 20251021_MM_Astral1_IO8_TE_TH106_50SPD_THIDTC_004_mz20_IT60_dYblack_50pg_04.raw.PG.Quantity
	0	NaN	C0H3U9	bsdD	Color2 [DarkGray]	1	4		5.73285961151123	5.3404369354248	5.87269973754883	3.67138481140137	NaN	NaN	NaN	NaN	3.21417164802551	3.60610198974609	3.44116878509521	3.41202425956726	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0	NaN	C0H3V2	mtlF	Color2 [DarkGray]	1	4		8.16482353210449	9.07430267333984	9.47325611114502	8.32977867126465	8.34598541259766	8.72022533416748	8.63887405395508	8.56769180297852	6.90172100067139	6.62995719909668	6.50978374481201	7.01248455047607	6.53956937789917	6.3829231262207	6.53877019882202	6.54320096969604	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.38751125335693	4.34305763244629	3.88641476631165	4.42979049682617	NaN	NaN	NaN	4.22176790237427	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.03145027160645	3.98967289924622	3.36160850524902
	0	NaN	C0H3V3	yczO	Color2 [DarkGray]	1	4		6.83222579956055	6.41317939758301	6.7062087059021	6.77065467834473	NaN	NaN	NaN	NaN	3.70030379295349	4.85317277908325	4.12094116210938	4.58756971359253	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.405033826828	2.59889626502991	2.19319367408752	1.96393299102783	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0	NaN	C0H410	ykzW	Color2 [DarkGray]	1	4		4.70182657241821	4.36928606033325	4.99439096450806	4.70942211151123	NaN	NaN	NaN	NaN	3.19974780082703	2.79373788833618	3.09128069877625	3.11151480674744	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
+	2.87573633332501	1.30814492702484	C0SP85	yukE	Color2 [DarkGray]	1	4		12.6395254135132	12.2181644439697	12.3652610778809	12.6653623580933	10.4746007919312	10.8330221176147	10.9955396652222	10.2814931869507	10.5176725387573	10.4167490005493	10.4917526245117	10.408543586731	9.22476196289063	9.28130149841309	9.08915233612061	9.22259902954102	3.79809427261353	4.6765923500061	4.56971502304077	4.82056713104248	5.95303535461426	6.14072751998901	6.84128093719482	6.06748485565186	4.95570182800293	5.31349897384644	4.04629611968994	3.79876351356506	8.26639842987061	8.55232810974121	8.5926685333252	8.22730350494385	NaN	4.70560789108276	5.12268829345703	7.34959411621094	NaN	NaN	NaN	4.82417964935303	5.24122190475464	4.99893951416016	5.61538028717041	5.35093927383423	4.99659633636475	7.29670095443726	7.29122543334961	7.42115306854248
	0	NaN	C0SP86	sftA	Color2 [DarkGray]	1	4		NaN	NaN	NaN	NaN	4.8981351852417	4.49460077285767	5.30615282058716	5.56405210494995	2.40646600723267	3.03920745849609	1.89732468128204	2.59451174736023	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0	NaN	C0SP93	accD	Color2 [DarkGray]	1	4		2.87159657478333	2.71995806694031	3.0012526512146	3.68575549125671	4.18262815475464	4.65351819992065	4.44363212585449	4.69962024688721	1.72369658946991	2.2304630279541	1.67728066444397	1.43616354465485	2.63213467597961	3.81125259399414	3.03890419006348	3.97616815567017	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0	NaN	C0SP94	yhfQ	Color2 [DarkGray]	1	4		1.15488874912262	3.3195743560791	3.58962154388428	3.84102463722229	6.18726825714111	6.24989414215088	5.93639087677002	5.02109527587891	NaN	NaN	NaN	NaN	4.81327247619629	4.19135284423828	4.43345355987549	4.30019283294678	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.92671418190002	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.48122453689575	2.68185091018677	2.68957924842834
	0	NaN	C0SPB0	ytcI	Color2 [DarkGray]	1	4		6.70425701141357	6.18427419662476	6.27618551254272	6.92878723144531	3.93041586875916	3.43705582618713	4.28895092010498	3.54482293128967	4.79742288589478	4.6753191947937	5.06895923614502	4.00329399108887	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0	NaN	C0SPB1	yukJ	Color2 [DarkGray]	1	4		9.44590759277344	9.54287052154541	9.90769290924072	9.44954586029053	5.92961454391479	5.70585870742798	5.63313817977905	5.8947057723999	2.93472075462341	2.34143996238708	2.4597373008728	2.68752980232239	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0	NaN	O05220	ywrF	Color2 [DarkGray]	1	4		2.94091749191284	3.83190035820007	3.56528568267822	4.65182113647461	4.12361240386963	3.68424344062805	4.21652126312256	2.3866331577301	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0	NaN	O05236	yugG	Color2 [DarkGray]	1	4		5.17413949966431	5.1430811882019	5.63018941879272	5.22300624847412	5.22983407974243	5.44610500335693	4.94601821899414	5.2460150718689	3.09059858322144	3.21444797515869	NaN	NaN	2.96512794494629	3.75537467002869	3.35668325424194	3.85541939735413	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0	NaN	O05239	yugJ	Color2 [DarkGray]	1	4		6.30243587493896	6.65857696533203	6.37423896789551	6.33681106567383	5.52446174621582	5.50493717193604	5.78171539306641	5.71481704711914	4.29311800003052	3.63966917991638	4.28054332733154	3.55013847351074	3.253662109375	2.79585409164429	3.29265403747559	3.18027806282043	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.41824221611023	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.17285537719727	1.72598791122437	1.93581020832062
	0	NaN	O05240	yugK	Color2 [DarkGray]	1	4		6.38727855682373	6.56242704391479	6.24530744552612	6.70344686508179	7.29574108123779	7.16316652297974	6.91039562225342	7.19846343994141	3.97353720664978	3.95036125183105	3.96651721000671	3.65720844268799	4.5889687538147	4.94049263000488	4.84492635726929	4.79543399810791	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.81782400608063	2.19603180885315	2.40175557136536	1.78339540958405	NaN	NaN	NaN	2.24068427085876	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.75896501541138	2.2217116355896	2.47491979598999
	0	NaN	O05265	iolU	Color2 [DarkGray]	1	4		4.16402721405029	4.693115234375	4.52061414718628	4.41789674758911	4.95057344436646	5.1559591293335	4.93911647796631	4.68346405029297	1.95824432373047	3.0321090221405	1.74124276638031	1.83567881584167	3.71094417572021	3.13824057579041	3.45640826225281	3.51989984512329	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0.687255139637234	-1.17190811038017	O05268	yumC	Color2 [DarkGray]	1	4		8.37594604492188	8.41837787628174	8.45084095001221	8.51849555969238	8.84259510040283	8.71133613586426	8.49679565429688	8.70016765594482	6.24114751815796	6.18563318252563	6.31767129898071	6.10198450088501	6.2047438621521	6.02090692520142	6.0818920135498	6.16368722915649	NaN	NaN	NaN	NaN	NaN	0.882850229740143	0.584251344203949	0.864738345146179	3.16011905670166	3.84000086784363	3.85611033439636	2.8845067024231	3.91868948936462	4.54391956329346	4.50669860839844	4.50224304199219	NaN	NaN	2.47394108772278	4.05835342407227	NaN	NaN	NaN	2.91040468215942	NaN	0.987971484661102	2.92032122612	3.01320743560791	1.09357941150665	4.42041873931885	4.19673681259155	4.47288417816162
	0	NaN	O05269	guaC	Color2 [DarkGray]	1	4		4.26457118988037	5.48219776153564	4.94222354888916	5.66283559799194	NaN	3.55800127983093	4.43564558029175	2.00114440917969	4.12148141860962	4.24573183059692	4.65653514862061	4.09185600280762	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0	NaN	O05494	ydhC	Color2 [DarkGray]	1	4		6.36423873901367	6.37846279144287	6.12439155578613	5.71533250808716	6.9787802696228	7.32571363449097	7.09500169754028	6.98729848861694	5.44440507888794	6.13764095306396	5.41842699050903	4.62773656845093	5.73008394241333	5.8934760093689	5.31851959228516	5.11472415924072	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0	NaN	O05496	ydhE	Color2 [DarkGray]	1	4		4.58186388015747	4.11370372772217	4.25817918777466	1.50566899776459	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0	NaN	O05515	tsaE	Color2 [DarkGray]	1	4		5.11834192276001	5.60733366012573	5.3089919090271	4.96169328689575	6.14963531494141	6.23221206665039	6.45299434661865	6.18642473220825	NaN	NaN	NaN	NaN	4.05315065383911	3.82633113861084	4.42350435256958	4.07922887802124	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.53283941745758	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.30270004272461	1.2035938501358	2.16162347793579
	0	NaN	O05518	tsaD	Color2 [DarkGray]	1	4		4.3965163230896	3.66284418106079	5.40526962280273	4.47801637649536	6.6749153137207	6.53056812286377	6.57901096343994	6.63389921188354	3.46088576316833	4.27206468582153	3.97738099098206	3.87813925743103	5.51048946380615	6.16153335571289	5.68260765075684	6.09377813339233	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0	NaN	O05519	ydiF	Color2 [DarkGray]	1	4		NaN	NaN	NaN	NaN	5.36288642883301	4.70676517486572	5.18514490127563	5.48719215393066	4.87154769897461	4.98911285400391	4.96940326690674	5.05172252655029	2.45051980018616	2.4264931678772	1.8846755027771	2.24616718292236	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0	NaN	O05521	rex	Color2 [DarkGray]	1	4		6.00847625732422	5.63790130615234	5.14516019821167	5.42428588867188	5.17734146118164	5.81860065460205	6.17470979690552	5.75221681594849	2.52114486694336	3.79200553894043	3.2978367805481	3.09035730361938	0.778774499893188	1.07892286777496	2.85670351982117	3.43130207061768	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0	NaN	O06006	yraA	Color2 [DarkGray]	1	4		4.89885520935059	6.12093830108643	5.18939256668091	5.41054582595825	6.07143831253052	5.20668411254883	4.73488903045654	4.99312782287598	2.16251802444458	1.75298535823822	1.49359619617462	1.76878106594086	3.87552237510681	4.34906339645386	3.86788415908813	3.72182059288025	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0	NaN	O06476	yfmR	Color2 [DarkGray]	1	4		4.43401670455933	4.35604381561279	4.42415952682495	4.56621503829956	5.71526765823364	5.15248441696167	5.47245645523071	5.85099601745605	1.41740143299103	2.22584342956543	0.921343922615051	2.03938341140747	3.40074563026428	3.91202831268311	3.36004781723022	3.41021132469177	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
+	3.14746086542667	1.491601506869	O06478	yfmT	Color2 [DarkGray]	1	4		9.26878643035889	9.48930263519287	9.4476261138916	9.32396984100342	9.24597549438477	8.94082546234131	8.97956466674805	8.83399963378906	7.93921613693237	7.99252605438232	7.90040683746338	7.7813777923584	6.19958353042603	5.91135692596436	6.19029569625854	6.28765439987183	NaN	NaN	NaN	NaN	3.25133728981018	3.59498381614685	3.86962795257568	3.28358936309814	4.83634853363037	4.91030216217041	4.87739992141724	4.5163254737854	5.94057178497314	5.89598798751831	5.53803539276123	5.76487159729004	NaN	2.2503662109375	3.67135453224182	5.62705850601196	NaN	NaN	NaN	1.94496583938599	NaN	1.82951724529266	3.51328086853027	4.69551944732666	3.67049598693848	5.14037799835205	5.28647041320801	4.91687202453613
	0	NaN	O06491	gatA	Color2 [DarkGray]	1	4		6.93890714645386	7.32370138168335	7.33585262298584	7.18653678894043	9.25898838043213	9.46365928649902	9.30577945709229	9.24128437042236	5.30535221099854	4.51468992233276	4.75275850296021	5.35538816452026	7.05651617050171	6.99768829345703	6.74058485031128	6.85659790039063	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.97602224349976	3.39599299430847	3.11102199554443	3.49297523498535	NaN	2.70966911315918	2.44803142547607	4.22303771972656	NaN	NaN	NaN	2.64217019081116	3.06179165840149	1.36880218982697	3.90598130226135	3.72058510780334	4.24557256698608	4.18966436386108	4.20770597457886	4.26804208755493
	0	NaN	O06724	yisK	Color2 [DarkGray]	1	4		4.46097564697266	4.72907304763794	5.30385828018188	4.36709594726563	3.72434687614441	3.5901882648468	4.88991928100586	4.04923152923584	1.29897630214691	1.22830891609192	1.8072007894516	2.43626666069031	2.56951093673706	2.12548971176147	2.79922151565552	1.95500087738037	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0	NaN	O06746	yitK	Color2 [DarkGray]	1	4		7.63209629058838	7.69871711730957	7.88595056533813	7.77163934707642	8.23401737213135	8.17029857635498	8.40342712402344	8.15814208984375	4.85007905960083	5.70463848114014	5.81350135803223	5.34786128997803	5.11820602416992	4.60488319396973	4.73884582519531	4.98206520080566	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.08112621307373	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.14770317077637	3.65494871139526	4.00552272796631
	0	NaN	O06747	yitL	Color2 [DarkGray]	1	4		6.64388561248779	6.22384071350098	6.30295848846436	6.54831075668335	7.12390279769897	7.19500303268433	7.06045436859131	7.45804882049561	4.64377880096436	4.50418090820313	3.48030710220337	4.72897720336914	5.43668508529663	5.1029839515686	4.60792446136475	4.20403289794922	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.21309804916382	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.61949992179871	3.73233580589294	3.39720678329468
	0	NaN	O06752	yitQ	Color2 [DarkGray]	1	4		3.67117524147034	3.81477236747742	4.47338008880615	4.63680791854858	3.15922665596008	NaN	4.38821887969971	3.54727029800415	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0	NaN	O06972	yvcI	Color2 [DarkGray]	1	4		5.01568746566772	4.57657241821289	5.00704574584961	4.78846406936646	6.13793706893921	5.86316967010498	6.27518367767334	6.00627565383911	1.83516693115234	0.902101278305054	0.193265303969383	2.57667875289917	3.2772159576416	3.2035984992981	2.21865582466125	2.59086418151855	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0	NaN	O06974	mgfK	Color2 [DarkGray]	1	4		4.22788763046265	4.64592170715332	4.36416530609131	4.45852851867676	6.47240447998047	6.11299228668213	6.24692058563232	6.0855278968811	NaN	NaN	NaN	NaN	3.727534532547	4.24506425857544	3.63137292861938	4.02544450759888	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0	NaN	O06975	whiA	Color2 [DarkGray]	1	4		6.9862322807312	6.93273305892944	6.7964334487915	7.22300910949707	7.91831588745117	7.68222522735596	7.79334497451782	7.74125289916992	4.79687309265137	5.12936639785767	4.98244571685791	4.98130369186401	6.03365468978882	5.73611164093018	5.89003229141235	5.6233983039856	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.00047588348389	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.52695608139038	3.88482427597046	3.91809368133545
	0	NaN	O07006	padC	Color2 [DarkGray]	1	4		5.6220555305481	5.39424991607666	5.66216897964478	5.70539855957031	5.66578912734985	5.45653533935547	5.95302295684814	5.19613885879517	3.61914300918579	3.42851090431213	3.80221271514893	3.56685614585876	3.01261448860168	3.0120952129364	3.518070936203	3.09904003143311	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.05614829063416	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.38238930702209	0.407320946455002	1.57716178894043
	0	NaN	O07021	lutB	Color2 [DarkGray]	1	4		6.21962928771973	5.89261341094971	5.78577470779419	6.35222673416138	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
