x	y
21.32	1.67161
21.31	1.67162
21.3	1.67163
21.29	1.67165
21.28	1.67166
21.27	1.67167
21.26	1.67169
21.25	1.6717
21.24	1.67171
21.23	1.67173
21.22	1.67174
21.21	1.67175
21.2	1.67177
21.19	1.67178
21.18	1.67179
21.17	1.67181
21.16	1.67182
21.15	1.67183
21.14	1.67184
21.13	1.67186
21.12	1.67187
21.11	1.67188
21.1	1.6719
21.09	1.67191
21.08	1.67192
21.07	1.67194
21.06	1.67195
21.05	1.67196
21.04	1.67198
21.03	1.67199
21.02	1.672
21.01	1.67202
21	1.67203
20.99	1.67205
20.98	1.67206
20.97	1.67207
20.96	1.67209
20.95	1.6721
20.94	1.67211
20.93	1.67213
20.92	1.67214
20.91	1.67215
20.9	1.67217
20.89	1.67218
20.88	1.67219
20.87	1.67221
20.86	1.67222
20.85	1.67223
20.84	1.67225
20.83	1.67226
20.82	1.67228
20.81	1.67229
20.8	1.6723
20.79	1.67232
20.78	1.67233
20.77	1.67234
20.76	1.67236
20.75	1.67237
20.74	1.67239
20.73	1.6724
20.72	1.67241
20.71	1.67243
20.7	1.67244
20.69	1.67245
20.68	1.67247
20.67	1.67248
20.66	1.6725
20.65	1.67251
20.64	1.67252
20.63	1.67254
20.62	1.67255
20.61	1.67257
20.6	1.67258
20.59	1.67259
20.58	1.67261
20.57	1.67262
20.56	1.67264
20.55	1.67265
20.54	1.67266
20.53	1.67268
20.52	1.67269
20.51	1.67271
20.5	1.67272
20.49	1.67273
20.48	1.67275
20.47	1.67276
20.46	1.67278
20.45	1.67279
20.44	1.67281
20.43	1.67282
20.42	1.67283
20.41	1.67285
20.4	1.67286
20.39	1.67288
20.38	1.67289
20.37	1.6729
20.36	1.67292
20.35	1.67293
20.34	1.67295
20.33	1.67296
20.32	1.67298
20.31	1.67299
20.3	1.67301
20.29	1.67302
20.28	1.67303
20.27	1.67305
20.26	1.67306
20.25	1.67308
20.24	1.67309
20.23	1.67311
20.22	1.67312
20.21	1.67314
20.2	1.67315
20.19	1.67316
20.18	1.67318
20.17	1.67319
20.16	1.67321
20.15	1.67322
20.14	1.67324
20.13	1.67325
20.12	1.67327
20.11	1.67328
20.1	1.6733
20.09	1.67331
20.08	1.67333
20.07	1.67334
20.06	1.67335
20.05	1.67337
20.04	1.67338
20.03	1.6734
20.02	1.67341
20.01	1.67343
20	1.67344
19.99	1.67346
19.98	1.67347
19.97	1.67349
19.96	1.6735
19.95	1.67352
19.94	1.67353
19.93	1.67355
19.92	1.67356
19.91	1.67358
19.9	1.67359
19.89	1.67361
19.88	1.67362
19.87	1.67364
19.86	1.67365
19.85	1.67367
19.84	1.67368
19.83	1.6737
19.82	1.67371
19.81	1.67373
19.8	1.67374
19.79	1.67376
19.78	1.67377
19.77	1.67379
19.76	1.6738
19.75	1.67382
19.74	1.67383
19.73	1.67385
19.72	1.67386
19.71	1.67388
19.7	1.6739
19.69	1.67391
19.68	1.67393
19.67	1.67394
19.66	1.67396
19.65	1.67397
19.64	1.67399
19.63	1.674
19.62	1.67402
19.61	1.67403
19.6	1.67405
19.59	1.67406
19.58	1.67408
19.57	1.6741
19.56	1.67411
19.55	1.67413
19.54	1.67414
19.53	1.67416
19.52	1.67417
19.51	1.67419
19.5	1.6742
19.49	1.67422
19.48	1.67424
19.47	1.67425
19.46	1.67427
19.45	1.67428
19.44	1.6743
19.43	1.67431
19.42	1.67433
19.41	1.67435
19.4	1.67436
19.39	1.67438
19.38	1.67439
19.37	1.67441
19.36	1.67442
19.35	1.67444
19.34	1.67446
19.33	1.67447
19.32	1.67449
19.31	1.6745
19.3	1.67452
19.29	1.67454
19.28	1.67455
19.27	1.67457
19.26	1.67458
19.25	1.6746
19.24	1.67462
19.23	1.67463
19.22	1.67465
19.21	1.67466
19.2	1.67468
19.19	1.6747
19.18	1.67471
19.17	1.67473
19.16	1.67475
19.15	1.67476
19.14	1.67478
19.13	1.67479
19.12	1.67481
19.11	1.67483
19.1	1.67484
19.09	1.67486
19.08	1.67488
19.07	1.67489
19.06	1.67491
19.05	1.67492
19.04	1.67494
19.03	1.67496
19.02	1.67497
19.01	1.67499
19	1.67501
18.99	1.67502
18.98	1.67504
18.97	1.67506
18.96	1.67507
18.95	1.67509
18.94	1.67511
18.93	1.67512
18.92	1.67514
18.91	1.67516
18.9	1.67517
18.89	1.67519
18.88	1.67521
18.87	1.67522
18.86	1.67524
18.85	1.67526
18.84	1.67527
18.83	1.67529
18.82	1.67531
18.81	1.67532
18.8	1.67534
18.79	1.67536
18.78	1.67537
18.77	1.67539
18.76	1.67541
18.75	1.67542
18.74	1.67544
18.73	1.67546
18.72	1.67547
18.71	1.67549
18.7	1.67551
18.69	1.67553
18.68	1.67554
18.67	1.67556
18.66	1.67558
18.65	1.67559
18.64	1.67561
18.63	1.67563
18.62	1.67564
18.61	1.67566
18.6	1.67568
18.59	1.6757
18.58	1.67571
18.57	1.67573
18.56	1.67575
18.55	1.67577
18.54	1.67578
18.53	1.6758
18.52	1.67582
18.51	1.67583
18.5	1.67585
18.49	1.67587
18.48	1.67589
18.47	1.6759
18.46	1.67592
18.45	1.67594
18.44	1.67596
18.43	1.67597
18.42	1.67599
18.41	1.67601
18.4	1.67603
18.39	1.67604
18.38	1.67606
18.37	1.67608
18.36	1.6761
18.35	1.67612
18.34	1.67613
18.33	1.67615
18.32	1.67617
18.31	1.67619
18.3	1.6762
18.29	1.67622
18.28	1.67624
18.27	1.67626
18.26	1.67628
18.25	1.67629
18.24	1.67631
18.23	1.67633
18.22	1.67635
18.21	1.67636
18.2	1.67638
18.19	1.6764
18.18	1.67642
18.17	1.67644
18.16	1.67645
18.15	1.67647
18.14	1.67649
18.13	1.67651
18.12	1.67653
18.11	1.67655
18.1	1.67656
18.09	1.67658
18.08	1.6766
18.07	1.67662
18.06	1.67664
18.05	1.67665
18.04	1.67667
18.03	1.67669
18.02	1.67671
18.01	1.67673
18	1.67675
17.99	1.67676
17.98	1.67678
17.97	1.6768
17.96	1.67682
17.95	1.67684
17.94	1.67686
17.93	1.67687
17.92	1.67689
17.91	1.67691
17.9	1.67693
17.89	1.67695
17.88	1.67697
17.87	1.67699
17.86	1.67701
17.85	1.67702
17.84	1.67704
17.83	1.67706
17.82	1.67708
17.81	1.6771
17.8	1.67712
17.79	1.67714
17.78	1.67716
17.77	1.67717
17.76	1.67719
17.75	1.67721
17.74	1.67723
17.73	1.67725
17.72	1.67727
17.71	1.67729
17.7	1.67731
17.69	1.67733
17.68	1.67734
17.67	1.67736
17.66	1.67738
17.65	1.6774
17.64	1.67742
17.63	1.67744
17.62	1.67746
17.61	1.67748
17.6	1.6775
17.59	1.67752
17.58	1.67754
17.57	1.67756
17.56	1.67758
17.55	1.67759
17.54	1.67761
17.53	1.67763
17.52	1.67765
17.51	1.67767
17.5	1.67769
17.49	1.67771
