x	y
18.75	1.43236
18.74	1.43238
18.73	1.43239
18.72	1.4324
18.71	1.43242
18.7	1.43243
18.69	1.43244
18.68	1.43245
18.67	1.43247
18.66	1.43248
18.65	1.43249
18.64	1.43251
18.63	1.43252
18.62	1.43253
18.61	1.43255
18.6	1.43256
18.59	1.43257
18.58	1.43259
18.57	1.4326
18.56	1.43261
18.55	1.43262
18.54	1.43264
18.53	1.43265
18.52	1.43266
18.51	1.43268
18.5	1.43269
18.49	1.4327
18.48	1.43272
18.47	1.43273
18.46	1.43274
18.45	1.43276
18.44	1.43277
18.43	1.43278
18.42	1.4328
18.41	1.43281
18.4	1.43282
18.39	1.43284
18.38	1.43285
18.37	1.43286
18.36	1.43288
18.35	1.43289
18.34	1.4329
18.33	1.43292
18.32	1.43293
18.31	1.43295
18.3	1.43296
18.29	1.43297
18.28	1.43299
18.27	1.433
18.26	1.43301
18.25	1.43303
18.24	1.43304
18.23	1.43305
18.22	1.43307
18.21	1.43308
18.2	1.4331
18.19	1.43311
18.18	1.43312
18.17	1.43314
18.16	1.43315
18.15	1.43316
18.14	1.43318
18.13	1.43319
18.12	1.43321
18.11	1.43322
18.1	1.43323
18.09	1.43325
18.08	1.43326
18.07	1.43327
18.06	1.43329
18.05	1.4333
18.04	1.43332
18.03	1.43333
18.02	1.43334
18.01	1.43336
18	1.43337
17.99	1.43339
17.98	1.4334
17.97	1.43341
17.96	1.43343
17.95	1.43344
17.94	1.43346
17.93	1.43347
17.92	1.43348
17.91	1.4335
17.9	1.43351
17.89	1.43353
17.88	1.43354
17.87	1.43356
17.86	1.43357
17.85	1.43358
17.84	1.4336
17.83	1.43361
17.82	1.43363
17.81	1.43364
17.8	1.43366
17.79	1.43367
17.78	1.43368
17.77	1.4337
17.76	1.43371
17.75	1.43373
17.74	1.43374
17.73	1.43376
17.72	1.43377
17.71	1.43378
17.7	1.4338
17.69	1.43381
17.68	1.43383
17.67	1.43384
17.66	1.43386
17.65	1.43387
17.64	1.43389
17.63	1.4339
17.62	1.43392
17.61	1.43393
17.6	1.43395
17.59	1.43396
17.58	1.43397
17.57	1.43399
17.56	1.434
17.55	1.43402
17.54	1.43403
17.53	1.43405
17.52	1.43406
17.51	1.43408
17.5	1.43409
17.49	1.43411
17.48	1.43412
17.47	1.43414
17.46	1.43415
17.45	1.43417
17.44	1.43418
17.43	1.4342
17.42	1.43421
17.41	1.43423
17.4	1.43424
17.39	1.43426
17.38	1.43427
17.37	1.43429
17.36	1.4343
17.35	1.43432
17.34	1.43433
17.33	1.43435
17.32	1.43436
17.31	1.43438
17.3	1.43439
17.29	1.43441
17.28	1.43442
17.27	1.43444
17.26	1.43445
17.25	1.43447
17.24	1.43448
17.23	1.4345
17.22	1.43451
17.21	1.43453
17.2	1.43455
17.19	1.43456
17.18	1.43458
17.17	1.43459
17.16	1.43461
17.15	1.43462
17.14	1.43464
17.13	1.43465
17.12	1.43467
17.11	1.43468
17.1	1.4347
17.09	1.43472
17.08	1.43473
17.07	1.43475
17.06	1.43476
17.05	1.43478
17.04	1.43479
17.03	1.43481
17.02	1.43482
17.01	1.43484
17	1.43486
16.99	1.43487
16.98	1.43489
16.97	1.4349
16.96	1.43492
16.95	1.43494
16.94	1.43495
16.93	1.43497
16.92	1.43498
16.91	1.435
16.9	1.43501
16.89	1.43503
16.88	1.43505
16.87	1.43506
16.86	1.43508
16.85	1.43509
16.84	1.43511
16.83	1.43513
16.82	1.43514
16.81	1.43516
16.8	1.43517
16.79	1.43519
16.78	1.43521
16.77	1.43522
16.76	1.43524
16.75	1.43526
16.74	1.43527
16.73	1.43529
16.72	1.4353
16.71	1.43532
16.7	1.43534
16.69	1.43535
16.68	1.43537
16.67	1.43539
16.66	1.4354
16.65	1.43542
16.64	1.43544
16.63	1.43545
16.62	1.43547
16.61	1.43548
16.6	1.4355
16.59	1.43552
16.58	1.43553
16.57	1.43555
16.56	1.43557
16.55	1.43558
16.54	1.4356
16.53	1.43562
16.52	1.43563
16.51	1.43565
16.5	1.43567
16.49	1.43568
16.48	1.4357
16.47	1.43572
16.46	1.43573
16.45	1.43575
16.44	1.43577
16.43	1.43578
16.42	1.4358
16.41	1.43582
16.4	1.43584
16.39	1.43585
16.38	1.43587
16.37	1.43589
16.36	1.4359
16.35	1.43592
16.34	1.43594
16.33	1.43595
16.32	1.43597
16.31	1.43599
16.3	1.43601
16.29	1.43602
16.28	1.43604
16.27	1.43606
16.26	1.43607
16.25	1.43609
16.24	1.43611
16.23	1.43613
16.22	1.43614
16.21	1.43616
16.2	1.43618
16.19	1.4362
16.18	1.43621
16.17	1.43623
16.16	1.43625
16.15	1.43627
16.14	1.43628
16.13	1.4363
16.12	1.43632
16.11	1.43634
16.1	1.43635
16.09	1.43637
16.08	1.43639
16.07	1.43641
16.06	1.43642
16.05	1.43644
16.04	1.43646
16.03	1.43648
16.02	1.43649
16.01	1.43651
16	1.43653
15.99	1.43655
15.98	1.43657
15.97	1.43658
15.96	1.4366
15.95	1.43662
15.94	1.43664
15.93	1.43665
15.92	1.43667
15.91	1.43669
15.9	1.43671
15.89	1.43673
15.88	1.43674
15.87	1.43676
15.86	1.43678
15.85	1.4368
15.84	1.43682
15.83	1.43684
15.82	1.43685
15.81	1.43687
