Significant	-Log(P-value)	Difference	PG.Genes	Symbol color	Symbol type	Symbol size	Show label	[1] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dMscB_BS_hs_01.raw.PG.Quantity	[2] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dMscB_BS_hs_02.raw.PG.Quantity	[3] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dMscB_BS_hs_03.raw.PG.Quantity	[4] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dMscB_BS_st_01.raw.PG.Quantity	[5] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dMscB_BS_st_02.raw.PG.Quantity	[6] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dMscB_BS_st_03.raw.PG.Quantity	[7] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dYwIE_BS_hs_01.raw.PG.Quantity	[8] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dYwIE_BS_hs_02.raw.PG.Quantity	[9] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dYwIE_BS_hs_03.raw.PG.Quantity	[10] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dYwIE_BS_st_01.raw.PG.Quantity	[11] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dYwIE_BS_st_02.raw.PG.Quantity	[12] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dYwIE_BS_st_03.raw.PG.Quantity	[13] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_wt168_BS_hs_01.raw.PG.Quantity	[14] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_wt168_BS_hs_02.raw.PG.Quantity	[15] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_wt168_BS_hs_03.raw.PG.Quantity	[16] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_wt168_BS_st_01.raw.PG.Quantity	[17] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_wt168_BS_st_02.raw.PG.Quantity	[18] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_wt168_BS_st_03.raw.PG.Quantity
	0	NaN	sacA	Color2 [DarkGray]	1	4		15.7049236297607	16.2700500488281	16.0985202789307	11.7397298812866	13.0068950653076	13.8990669250488	NaN	NaN	NaN	16.1992645263672	15.185154914856	14.1140298843384	11.2838106155396	11.5451335906982	11.99693775177	NaN	NaN	NaN
	0	NaN	dnaB	Color2 [DarkGray]	1	4		17.3557281494141	17.6404857635498	17.6632289886475	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0	NaN	sdhA	Color2 [DarkGray]	1	4		18.8996486663818	18.5407466888428	18.8299140930176	18.9003429412842	18.7001113891602	18.9915294647217	19.1938076019287	18.4375972747803	18.6870155334473	16.8493843078613	16.4678421020508	15.8138780593872	15.653003692627	14.904260635376	15.2025671005249	NaN	NaN	NaN
+	4.16493196237285	7.7595427831014	nadE	Color2 [DarkGray]	1	4		19.4519634246826	19.4880962371826	19.1973896026611	17.067310333252	18.0443935394287	17.1825256347656	20.6150894165039	20.4927749633789	20.8347473144531	18.4575691223145	18.3952903747559	18.3740119934082	18.4808692932129	18.7784118652344	18.3296699523926	10.7439231872559	11.5343227386475	10.0320768356323
	0	NaN	lysC	Color2 [DarkGray]	1	4		16.1967678070068	16.1675720214844	16.3990039825439	NaN	NaN	NaN	NaN	NaN	NaN	15.2425651550293	15.1360912322998	15.2598638534546	NaN	NaN	NaN	NaN	NaN	NaN
	0	NaN	dacA	Color2 [DarkGray]	1	4		18.7042903900146	19.0041618347168	19.0926914215088	NaN	NaN	NaN	NaN	NaN	NaN	17.8865795135498	17.637659072876	18.1113567352295	NaN	NaN	NaN	NaN	NaN	NaN
	0	NaN	hbs	Color2 [DarkGray]	1	4		27.0479526519775	27.0087757110596	26.9181537628174	25.5908374786377	25.5246982574463	25.7223224639893	27.0550212860107	26.888391494751	27.1990394592285	23.58473777771	23.7539920806885	23.9341678619385	25.6003112792969	25.788444519043	25.1614475250244	NaN	NaN	NaN
+	2.4535382499119	1.55931536356608	ptsI	Color2 [DarkGray]	1	4		22.1366653442383	22.2340412139893	22.1262378692627	22.0466556549072	21.9884128570557	22.0325298309326	22.7905349731445	22.7268047332764	22.7219314575195	20.1796340942383	20.2249336242676	20.1082801818848	20.434965133667	20.2862453460693	20.3059616088867	18.3031482696533	18.9099063873291	19.1361713409424
+	3.65787420929117	2.97448666890462	ptsH	Color2 [DarkGray]	1	4		21.6860275268555	22.2132205963135	22.5182647705078	18.412410736084	14.3986825942993	14.3629179000854	23.6689186096191	24.2126235961914	24.1825542449951	17.6930999755859	18.3509674072266	18.7034339904785	21.9944705963135	22.4237403869629	22.4339027404785	19.6366558074951	19.29026222229	19.0017356872559
	0	NaN	dnaX	Color2 [DarkGray]	1	4		16.7086639404297	16.6617164611816	16.5792102813721	NaN	NaN	NaN	NaN	NaN	NaN	17.9112319946289	14.8668746948242	12.1769046783447	13.3765277862549	13.0183076858521	13.3284139633179	NaN	NaN	NaN
+	3.71901850787478	1.76042683919271	gapA	Color2 [DarkGray]	1	4		22.8631553649902	22.9451332092285	23.0095901489258	24.5864524841309	24.4688034057617	24.3057308197021	23.4751014709473	23.5288162231445	23.8455600738525	21.6774845123291	21.5449047088623	21.5078754425049	22.8564434051514	22.5465888977051	22.7840805053711	21.1318206787109	20.9718837738037	20.8021278381348
	2.79238786214331	0.146397908528648	citB	Color2 [DarkGray]	1	4		21.3255844116211	21.4051570892334	21.2130146026611	20.8533954620361	20.8990383148193	20.8126945495605	21.3349227905273	21.4385223388672	21.3854885101318	20.3219470977783	20.1587142944336	20.4010181427002	20.7123470306396	20.76171875	20.7078437805176	20.5918655395508	20.5639629364014	20.5868873596191
+	2.18657786196721	1.60643513997396	glmS	Color2 [DarkGray]	1	4		24.077823638916	24.0572681427002	24.0824966430664	25.8328819274902	25.5239696502686	25.5126323699951	24.9412307739258	24.9193992614746	24.8230228424072	22.3718433380127	22.4449882507324	22.497859954834	24.0331516265869	23.9977397918701	23.938928604126	21.773754119873	22.6177349090576	22.7590255737305
	0	NaN	gpsB	Color2 [DarkGray]	1	4		16.388313293457	16.7471027374268	16.9805660247803	NaN	12.5186452865601	12.4984464645386	20.1121292114258	18.2595844268799	19.1578121185303	NaN	NaN	NaN	NaN	NaN	NaN	13.8207712173462	11.8861360549927	11.9348211288452
	0	NaN	thyA1	Color2 [DarkGray]	1	4		17.0320816040039	17.1108512878418	17.0659275054932	17.3180999755859	17.2972831726074	17.6465606689453	17.3365440368652	17.3798389434814	17.331615447998	18.0582466125488	17.9434204101563	18.2067928314209	NaN	NaN	NaN	NaN	NaN	NaN
	0	NaN	alr1	Color2 [DarkGray]	1	4		17.0219268798828	17.408597946167	17.0158405303955	NaN	NaN	NaN	18.2451858520508	18.3350410461426	17.9932079315186	12.4816007614136	12.1374616622925	12.2139310836792	NaN	NaN	NaN	NaN	NaN	NaN
	0	NaN	hpr	Color2 [DarkGray]	1	4		17.955961227417	17.9993991851807	18.455207824707	18.6485385894775	17.8343658447266	16.2061748504639	16.3208961486816	16.3555679321289	16.6032810211182	16.4736137390137	16.9900455474854	16.7218818664551	NaN	NaN	NaN	NaN	NaN	NaN
	0	NaN	ribH	Color2 [DarkGray]	1	4		11.9399967193604	12.4529123306274	8.06603717803955	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0	NaN	gntK	Color2 [DarkGray]	1	4		19.1880931854248	19.3905963897705	18.7908134460449	18.958137512207	18.3025550842285	18.1114730834961	NaN	NaN	NaN	18.1618576049805	18.0474891662598	17.7761459350586	NaN	NaN	NaN	NaN	NaN	NaN
	0	NaN	purD	Color2 [DarkGray]	1	4		16.6743030548096	16.2877044677734	16.0839729309082	17.3021831512451	17.3280048370361	16.9724273681641	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0	NaN	purH	Color2 [DarkGray]	1	4		16.1012802124023	16.4007453918457	16.4799919128418	19.2025985717773	19.5110816955566	19.636474609375	17.568473815918	16.8748645782471	17.6945056915283	12.5742635726929	NaN	13.3485202789307	NaN	NaN	NaN	NaN	NaN	NaN
	0	NaN	sigK	Color2 [DarkGray]	1	4		NaN	13.1840724945068	14.110782623291	15.6097288131714	NaN	11.6551742553711	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
+	2.67062059898501	1.01824315388998	glnA	Color2 [DarkGray]	1	4		21.2736396789551	21.2666568756104	21.2413463592529	21.564172744751	21.4897308349609	21.4711647033691	20.6387195587158	20.5216197967529	20.4846687316895	20.8176307678223	20.9131965637207	21.0904636383057	20.0030136108398	20.316276550293	20.038236618042	18.9299831390381	19.0804595947266	19.2923545837402
	0	NaN	nin	Color2 [DarkGray]	1	4		16.9110374450684	18.4057674407959	18.01833152771	NaN	NaN	NaN	19.6877918243408	19.3056812286377	19.3720417022705	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0	NaN	rpmC	Color2 [DarkGray]	1	4		23.4477558135986	21.8477478027344	23.6609668731689	18.5997371673584	18.898323059082	20.9117050170898	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
+	5.22786983478139	-1.33002471923828	rplN	Color2 [DarkGray]	1	4		24.2944297790527	24.2827033996582	24.2771472930908	24.8464317321777	24.7159385681152	24.6192855834961	23.8277587890625	24.4078216552734	23.8474788665771	24.9996242523193	24.8015689849854	24.8268032073975	23.498893737793	23.4243049621582	23.3970413208008	24.7706832885742	24.8198890686035	24.7197418212891
+	2.49195305420835	-0.63683764139811	rplE	Color2 [DarkGray]	1	4		23.7145576477051	23.8000965118408	23.6874580383301	25.1253623962402	24.9035720825195	24.7982749938965	23.9239406585693	24.0506458282471	24.2196598052979	25.403829574585	24.4855403900146	24.8136215209961	23.1581211090088	23.3649272918701	23.464527130127	24.0532321929932	23.9425354003906	23.9023208618164
	0	NaN	rpsH	Color2 [DarkGray]	1	4		22.0148944854736	22.0148143768311	21.6144237518311	22.2786922454834	22.1050815582275	21.9460353851318	23.8691940307617	23.9245204925537	23.8192253112793	20.5317058563232	20.2563667297363	20.3955593109131	23.3500518798828	23.3726081848145	23.3764362335205	NaN	NaN	NaN
	0	NaN	pyrG	Color2 [DarkGray]	1	4		21.1772079467773	21.2257423400879	21.1692218780518	20.3089141845703	20.418643951416	20.0572929382324	21.2083206176758	21.0454540252686	19.7549514770508	17.3204307556152	17.2978553771973	17.5587158203125	19.6253662109375	19.202938079834	19.1637725830078	NaN	NaN	NaN
	0	NaN	fbaA	Color2 [DarkGray]	1	4		18.8574962615967	19.1971950531006	18.964599609375	22.9380912780762	23.0732135772705	22.7218379974365	21.491003036499	21.2058601379395	20.8552093505859	19.3700714111328	19.3879165649414	19.3620204925537	NaN	NaN	NaN	20.3105640411377	23.3602352142334	20.5656280517578
	0	NaN	polC	Color2 [DarkGray]	1	4		18.1830940246582	18.2061710357666	18.0761985778809	18.6777515411377	18.7325401306152	18.7912864685059	18.4497489929199	18.3804550170898	18.4689083099365	16.5518054962158	17.0543003082275	17.4387512207031	17.86842918396	17.6424522399902	17.2461376190186	NaN	NaN	NaN
	0	NaN	tagE	Color2 [DarkGray]	1	4		14.4695491790771	16.3601055145264	14.6816291809082	17.8718872070313	17.4352951049805	17.7084178924561	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
+	5.76520921247971	5.4702091217041	tagF	Color2 [DarkGray]	1	4		19.6992053985596	19.894702911377	19.8190631866455	21.6301898956299	21.5916500091553	21.5401973724365	24.8382377624512	24.8407573699951	24.8876190185547	19.7400417327881	19.7209796905518	19.699197769165	25.2552185058594	25.4821243286133	25.4930286407471	20.058910369873	20.0199241638184	19.740909576416
	0	NaN	ldh	Color2 [DarkGray]	1	4		19.8332939147949	19.9252586364746	19.6837368011475	19.0231018066406	18.5424556732178	18.7592124938965	21.189640045166	21.1333274841309	21.1262016296387	17.8076915740967	17.5202579498291	17.259349822998	19.0873985290527	18.6996688842773	18.3858737945557	NaN	NaN	NaN
	0	NaN	phoP	Color2 [DarkGray]	1	4		12.5402736663818	14.0017967224121	13.3505773544312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0	NaN	degU	Color2 [DarkGray]	1	4		17.6339302062988	17.8775405883789	17.7499732971191	17.8124408721924	18.5155429840088	19.0825653076172	17.9821033477783	18.0285511016846	17.2846260070801	NaN	NaN	NaN	17.0326976776123	17.4248809814453	16.9787082672119	NaN	NaN	NaN
	0	NaN	cotE	Color2 [DarkGray]	1	4		17.5744857788086	17.3130035400391	20.1744785308838	19.6161308288574	19.9853000640869	20.046724319458	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0	NaN	glmU	Color2 [DarkGray]	1	4		15.3723659515381	16.1536598205566	15.8198804855347	10.84153175354	11.6230983734131	12.6081352233887	18.1318950653076	16.4722213745117	16.7311153411865	16.0542640686035	15.2716112136841	14.254204750061	13.107533454895	15.1081619262695	15.0556297302246	NaN	NaN	NaN
	0	NaN	prs	Color2 [DarkGray]	1	4		20.6452503204346	20.3394546508789	20.3772602081299	21.4250335693359	21.4298496246338	21.2782440185547	22.9002876281738	22.8804626464844	22.9189910888672	19.7050533294678	19.2699394226074	18.6653747558594	20.1615962982178	20.3010101318359	20.4320812225342	NaN	NaN	NaN
	0	NaN	ctc	Color2 [DarkGray]	1	4		18.3198051452637	17.9143772125244	18.6128082275391	NaN	NaN	NaN	20.1778202056885	20.3220863342285	20.4095230102539	NaN	NaN	NaN	NaN	NaN	NaN	12.4967613220215	12.6559019088745	12.647066116333
+	5.11364167930699	2.06977399190267	rplP	Color2 [DarkGray]	1	4		23.1793918609619	23.2556552886963	23.2735710144043	23.7448844909668	23.7640743255615	23.7495651245117	23.6444644927979	23.7976608276367	23.6787738800049	22.445592880249	22.4688491821289	22.7332324981689	23.6387672424316	23.6168823242188	23.6159019470215	21.6860637664795	21.4509410858154	21.5252246856689
	0	NaN	yoxD	Color2 [DarkGray]	1	4		14.5828275680542	11.7408084869385	13.5789232254028	18.6515045166016	19.2100276947021	19.0299224853516	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
+	3.67010834628556	2.49317487080892	trxA	Color2 [DarkGray]	1	4		24.1843948364258	24.13791847229	24.1483001708984	23.0320014953613	22.4117221832275	22.6193046569824	24.319314956665	24.3206520080566	24.3287792205811	21.8167610168457	21.8938903808594	21.8003196716309	22.58571434021	22.4737453460693	22.7536849975586	19.9603786468506	20.4634628295898	19.9097785949707
	0	NaN	grpE	Color2 [DarkGray]	1	4		15.9855871200562	14.9593124389648	15.9133644104004	16.3842430114746	15.6859216690063	15.7824678421021	17.538143157959	17.0871143341064	17.3125686645508	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
+	3.64000663111014	3.02527364095052	odhB	Color2 [DarkGray]	1	4		22.7437438964844	22.66282081604	22.5852279663086	22.9054279327393	22.7908420562744	22.9098300933838	23.7427921295166	23.6161518096924	23.5640106201172	20.8214855194092	21.328197479248	21.4018592834473	22.5226516723633	22.3905334472656	22.5054092407227	18.9970569610596	19.5470600128174	19.798656463623
+	4.60869758627271	2.30777422587077	adk	Color2 [DarkGray]	1	4		23.8362445831299	23.7394981384277	23.8384952545166	23.2486972808838	23.1716461181641	23.3701648712158	23.6904773712158	23.6858406066895	23.6172828674316	24.7947731018066	24.5620040893555	24.5024147033691	23.2868175506592	23.0798988342285	23.0417098999023	20.916934967041	20.687593460083	20.8805751800537
	0	NaN	ribE	Color2 [DarkGray]	1	4		17.8051719665527	17.8841342926025	17.8844108581543	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0	NaN	hemC	Color2 [DarkGray]	1	4		19.1906795501709	19.28981590271	19.4158134460449	19.3102893829346	18.5279350280762	18.6893558502197	18.8662376403809	18.9842090606689	19.1454391479492	17.4547233581543	17.4373836517334	18.416955947876	NaN	NaN	NaN	NaN	NaN	NaN
+	3.13037425859438	8.63406817118327	recA	Color2 [DarkGray]	1	4		20.4297618865967	19.8442211151123	19.9844341278076	19.421854019165	19.3800258636475	19.5892887115479	22.3355979919434	22.8335647583008	22.4926242828369	18.835075378418	19.5815906524658	19.2787971496582	22.5500717163086	22.8234024047852	22.5818462371826	14.1462707519531	12.3580131530762	15.5488319396973
	0	NaN	ribT	Color2 [DarkGray]	1	4		19.0756778717041	19.1182861328125	19.2552051544189	18.7255992889404	18.764720916748	18.8186550140381	19.7254295349121	19.6529273986816	19.2269859313965	18.3808326721191	18.1373100280762	18.1048107147217	19.0200614929199	17.6594734191895	18.623929977417	NaN	NaN	NaN
	0	NaN	dnaJ	Color2 [DarkGray]	1	4		19.0392742156982	18.9724769592285	19.1858463287354	19.5042877197266	20.4597187042236	20.210729598999	19.9022388458252	19.8468647003174	19.900390625	17.3728408813477	17.3774604797363	17.9349021911621	19.5853290557861	19.5575294494629	19.2109069824219	NaN	NaN	NaN
+	5.58656462240488	2.42967287699381	dnaK	Color2 [DarkGray]	1	4		27.0571975708008	27.0201301574707	26.9862575531006	25.3590431213379	25.1581974029541	25.0420913696289	27.2637500762939	27.4000625610352	27.3038024902344	25.601749420166	25.4049911499023	25.4528865814209	26.0452136993408	25.8808631896973	26.0230464935303	23.6226615905762	23.5291500091553	23.5082931518555
+	2.0222241198867	-4.9224967956543	ftsZ	Color2 [DarkGray]	1	4		17.7940864562988	17.9550323486328	17.4779472351074	21.3304195404053	20.7542858123779	20.9767284393311	19.5550289154053	19.9525032043457	20.806583404541	17.7877216339111	17.5650482177734	10.8086051940918	13.2207679748535	11.85764503479	12.253794670105	15.8096380233765	17.1350688934326	19.1549911499023
	0	NaN	sigH	Color2 [DarkGray]	1	4		15.9724769592285	16.3208694458008	15.8397979736328	16.8217010498047	16.0254745483398	16.8311786651611	16.075101852417	16.6163768768311	16.4807262420654	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0	NaN	infB	Color2 [DarkGray]	1	4		17.8415260314941	17.4875946044922	17.8602771759033	22.0809993743896	21.9694919586182	21.8806838989258	18.0445365905762	17.6281776428223	17.5151653289795	17.1497936248779	16.0538291931152	16.9584445953369	NaN	NaN	NaN	NaN	NaN	NaN
	0	NaN	argR	Color2 [DarkGray]	1	4		21.3724994659424	21.4227619171143	21.3631534576416	20.4869270324707	20.3530559539795	20.4616451263428	21.1523685455322	21.1475067138672	21.0893287658691	19.7184181213379	19.6291522979736	19.7631397247314	20.9257431030273	20.919116973877	20.9821472167969	NaN	NaN	NaN
	0	NaN	recN	Color2 [DarkGray]	1	4		18.9650039672852	19.3747997283936	19.4319248199463	19.0544662475586	19.8712139129639	19.9608612060547	20.2501773834229	20.3997001647949	20.6530742645264	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0	NaN	rsbV	Color2 [DarkGray]	1	4		NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
+	2.30645185654041	-0.592820485432945	pheS	Color2 [DarkGray]	1	4		20.5566425323486	20.4376621246338	20.2685127258301	21.5991992950439	21.3128967285156	21.3394622802734	20.5091018676758	20.3294620513916	20.2633953094482	20.1140995025635	20.1030502319336	20.2450523376465	19.8788394927979	19.517541885376	19.6726970672607	20.3029327392578	20.2882480621338	20.2563591003418
+	2.17293907472587	1.86878967285156	pheT	Color2 [DarkGray]	1	4		21.2763977050781	21.7200908660889	21.3598155975342	21.4840965270996	21.2324771881104	21.2774467468262	21.5916500091553	21.4546718597412	21.4279174804688	20.7306594848633	20.4229831695557	20.0259532928467	19.7612762451172	20.5867748260498	20.0731983184814	17.7336330413818	18.5975170135498	18.4837303161621
	0	NaN	glpK	Color2 [DarkGray]	1	4		20.4739093780518	20.8073081970215	20.6351375579834	22.2193412780762	21.7577266693115	22.0608730316162	20.7863674163818	20.9559211730957	20.8602104187012	20.2072257995605	20.0330924987793	19.7173633575439	19.7274131774902	19.6680755615234	20.179479598999	NaN	NaN	NaN
	0	NaN	glpD	Color2 [DarkGray]	1	4		17.8524990081787	18.8894748687744	17.8517971038818	19.1769771575928	19.9671726226807	20.4126529693604	NaN	NaN	NaN	17.2822914123535	17.8674297332764	17.5481834411621	NaN	NaN	NaN	NaN	NaN	NaN
	1.52881173717607	-0.17936070760091	pgcA	Color2 [DarkGray]	1	4		23.46559715271	23.3675632476807	23.5255146026611	23.5846920013428	23.467321395874	23.2878856658936	23.6080284118652	23.5636558532715	23.7184238433838	22.8733615875244	23.1237316131592	22.9652500152588	22.2107925415039	22.0298156738281	22.1118125915527	22.3235015869141	22.290678024292	22.2763233184814
+	1.72446139248762	1.81384913126628	thrS	Color2 [DarkGray]	1	4		17.1327438354492	16.61647605896	17.425121307373	21.7453765869141	22.0450572967529	21.7573051452637	18.233793258667	19.188720703125	19.1888866424561	16.3715763092041	16.3683128356934	16.660665512085	17.4582691192627	16.6992492675781	18.266487121582	15.8639230728149	15.7408819198608	15.3776531219482
	0	NaN	murB	Color2 [DarkGray]	1	4		NaN	11.4813375473022	10.1551952362061	16.8916568756104	16.3665657043457	16.0664539337158	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0	NaN	cdd	Color2 [DarkGray]	1	4		17.294979095459	16.7380256652832	16.7501468658447	16.5445194244385	16.4993419647217	16.1607990264893	18.8405017852783	16.8559608459473	18.2103233337402	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0	NaN	mtrB	Color2 [DarkGray]	1	4		NaN	19.4237575531006	19.609676361084	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0	NaN	hom	Color2 [DarkGray]	1	4		18.1286239624023	17.8529148101807	17.8828506469727	17.6048698425293	17.0499801635742	17.2497520446777	19.1577129364014	18.7167949676514	18.8665351867676	NaN	NaN	NaN	17.6354389190674	17.4230632781982	17.649621963501	NaN	NaN	NaN
	0	NaN	tal	Color2 [DarkGray]	1	4		23.2695579528809	23.1922702789307	23.5593891143799	22.6061363220215	23.0103702545166	23.0871505737305	24.3449840545654	24.3358478546143	24.2865867614746	20.925708770752	20.8902549743652	20.7241458892822	21.4677391052246	21.34348487854	21.3761444091797	NaN	NaN	NaN
	0	NaN	murAB	Color2 [DarkGray]	1	4		17.6042499542236	17.3052272796631	17.3797130584717	NaN	NaN	NaN	NaN	NaN	NaN	18.3313999176025	17.5652923583984	16.564338684082	NaN	NaN	NaN	NaN	NaN	NaN
	0	NaN	rplO	Color2 [DarkGray]	1	4		18.3187427520752	16.8784828186035	18.2725219726563	18.156400680542	18.4038162231445	18.9752426147461	19.3260040283203	19.5389041900635	19.5129089355469	NaN	NaN	NaN	14.7106847763062	14.6447277069092	14.8119735717773	NaN	NaN	NaN
	0	NaN	rpmD	Color2 [DarkGray]	1	4		17.0235710144043	16.5483474731445	16.7559967041016	23.9692859649658	23.1580047607422	22.986743927002	NaN	NaN	NaN	20.6417751312256	20.7997894287109	20.228609085083	NaN	NaN	NaN	21.1979503631592	20.5390338897705	22.848783493042
	0	NaN	map	Color2 [DarkGray]	1	4		13.9684762954712	12.978687286377	13.2601709365845	17.8555316925049	18.2631034851074	18.4063701629639	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0	NaN	ptsG	Color2 [DarkGray]	1	4		17.8194637298584	17.7486572265625	18.0877075195313	24.3240451812744	24.5357131958008	24.3631591796875	20.1875057220459	19.8445568084717	20.4439105987549	23.6876258850098	23.9356746673584	24.2644748687744	NaN	NaN	NaN	NaN	NaN	NaN
+	3.34953901962952	0.333386739095054	rplQ	Color2 [DarkGray]	1	4		23.6664428710938	23.8020420074463	23.8321838378906	23.9694118499756	23.9552898406982	23.7651138305664	24.5281963348389	24.4377593994141	24.501350402832	23.5685939788818	23.6688690185547	23.4753665924072	22.4652767181396	22.3770847320557	22.4720573425293	22.1165218353271	22.0916233062744	22.1061134338379
	0	NaN	rpsM	Color2 [DarkGray]	1	4		25.0870742797852	25.0831127166748	25.0466136932373	24.7331695556641	24.7092971801758	24.6181564331055	25.5579013824463	25.4700489044189	25.6454105377197	22.7200813293457	22.8811321258545	22.8592395782471	24.8398323059082	24.7779750823975	24.9059963226318	NaN	NaN	NaN
	0.0302942420711598	0.0509656270345076	rpoA	Color2 [DarkGray]	1	4		19.9678745269775	19.8493232727051	19.9888248443604	22.8590984344482	23.166467666626	23.3417053222656	20.3403549194336	20.3327255249023	20.5874843597412	20.9443187713623	21.3464889526367	21.1577472686768	20.0228137969971	18.6667633056641	19.6123046875	19.076057434082	18.8976764678955	20.1752510070801
	0	NaN	aroA	Color2 [DarkGray]	1	4		14.3058319091797	12.39208984375	12.8716011047363	20.7707366943359	19.863094329834	20.7203922271729	19.654712677002	19.8117332458496	18.2737617492676	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0	NaN	obg	Color2 [DarkGray]	1	4		17.19362449646	17.4120464324951	17.7424144744873	18.1492805480957	18.9306583404541	18.5957431793213	17.5546035766602	17.3211402893066	17.7917385101318	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0	NaN	paiA	Color2 [DarkGray]	1	4		18.0283966064453	17.9296321868896	17.9082012176514	18.3774375915527	20.1468372344971	20.3448219299316	18.6712589263916	20.1554851531982	20.1245594024658	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0	NaN	paiB	Color2 [DarkGray]	1	4		14.4598207473755	14.3460865020752	13.8113632202148	NaN	NaN	NaN	17.6073837280273	17.3320655822754	17.3968238830566	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0	NaN	spoIIIE	Color2 [DarkGray]	1	4		17.1759624481201	17.0854911804199	16.9918613433838	15.122652053833	14.9363679885864	15.0035810470581	NaN	NaN	NaN	13.6560678482056	13.6384334564209	12.4414482116699	NaN	NaN	NaN	NaN	NaN	NaN
+	4.82356624817842	2.0502192179362	rpsB	Color2 [DarkGray]	1	4		22.426872253418	22.373405456543	22.1130542755127	23.2695007324219	23.2420711517334	23.1901702880859	27.59157371521	22.2751312255859	22.3389701843262	22.0527458190918	22.8278961181641	22.7889461517334	24.5193347930908	24.5614147186279	24.7769660949707	22.5363941192627	22.5976829528809	22.5729808807373
+	0.829546379947454	-0.526141484578449	rpsC	Color2 [DarkGray]	1	4		22.1390895843506	22.2350540161133	22.1469039916992	22.58056640625	22.3661460876465	22.1694030761719	23.4492721557617	23.3617515563965	23.3132438659668	20.4156494140625	20.6805267333984	20.561466217041	20.7845306396484	20.0046100616455	20.9548416137695	21.101505279541	21.1619663238525	21.0589351654053
	0	NaN	rpsD	Color2 [DarkGray]	1	4		19.6185874938965	19.4671936035156	19.5154361724854	21.4456691741943	21.0061340332031	20.8004131317139	18.3186626434326	18.3620929718018	18.270076751709	20.4531059265137	20.3304538726807	20.7969379425049	NaN	NaN	NaN	NaN	NaN	NaN
